Name	conditionA	conditionB	log2FC	p_value	log10_pvalue
TAG56:9-FA20:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:9-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG57:2-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG57:3-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:10-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:10-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:10-FA20:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:10-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:10-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:2-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:3-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:5-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:6-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:6-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:6-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:6-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:6-FA22:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:6-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:7-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:7-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:7-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:7-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:7-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:7-FA22:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:7-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:7-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:8-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:8-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:8-FA20:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:8-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:8-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:8-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:9-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:9-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:9-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:9-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG58:9-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG60:10-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG60:10-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG60:11-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG60:11-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG60:12-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(12:0)	Healthy_smoker	COPD	NA	NA	NA
CE(14:0)	Healthy_smoker	COPD	0.298049813785312	NA	NA
CE(14:1)	Healthy_smoker	COPD	0.581055409821334	NA	NA
CE(15:0)	Healthy_smoker	COPD	0.517354096572851	NA	NA
CE(16:0)	Healthy_smoker	COPD	0.332635950530817	NA	NA
CE(16:1)	Healthy_smoker	COPD	0.40993883914449	NA	NA
CE(17:0)	Healthy_smoker	COPD	0.228892335981421	NA	NA
CE(18:0)	Healthy_smoker	COPD	0.345274388380445	NA	NA
CE(18:1)	Healthy_smoker	COPD	0.0808115056093293	NA	NA
CE(18:2)	Healthy_smoker	COPD	0.0816067600514554	NA	NA
CE(18:3)	Healthy_smoker	COPD	0.827359267710518	NA	NA
CE(18:4)	Healthy_smoker	COPD	0.706310835612087	NA	NA
CE(20:0)	Healthy_smoker	COPD	NA	NA	NA
CE(20:1)	Healthy_smoker	COPD	NA	NA	NA
CE(20:2)	Healthy_smoker	COPD	0.656386603058192	NA	NA
CE(20:3)	Healthy_smoker	COPD	0.30487572367033	NA	NA
CE(20:4)	Healthy_smoker	COPD	0.0693180999276475	NA	NA
CE(20:5)	Healthy_smoker	COPD	0.130755096115423	NA	NA
CE(22:0)	Healthy_smoker	COPD	NA	NA	NA
CE(22:1)	Healthy_smoker	COPD	NA	NA	NA
CE(22:2)	Healthy_smoker	COPD	NA	NA	NA
CE(22:4)	Healthy_smoker	COPD	0.86975908799653	NA	NA
CE(22:5)	Healthy_smoker	COPD	0.229485363090491	NA	NA
CE(22:6)	Healthy_smoker	COPD	0.262772502852091	NA	NA
CE(24:0)	Healthy_smoker	COPD	NA	NA	NA
CE(24:1)	Healthy_smoker	COPD	NA	NA	NA
CER(14:0)	Healthy_smoker	COPD	NA	NA	NA
CER(16:0)	Healthy_smoker	COPD	0.431340723900654	NA	NA
CER(18:0)	Healthy_smoker	COPD	NA	NA	NA
CER(20:0)	Healthy_smoker	COPD	NA	NA	NA
CER(22:0)	Healthy_smoker	COPD	0.315270735587783	NA	NA
CER(22:1)	Healthy_smoker	COPD	NA	NA	NA
CER(24:0)	Healthy_smoker	COPD	0.097271897680379	NA	NA
CER(24:1)	Healthy_smoker	COPD	0.12797730697616	NA	NA
CER(26:0)	Healthy_smoker	COPD	NA	NA	NA
CER(26:1)	Healthy_smoker	COPD	NA	NA	NA
DAG(12:0/16:0)	Healthy_smoker	COPD	NA	NA	NA
DAG(12:0/18:1)	Healthy_smoker	COPD	NA	NA	NA
DAG(14:0/16:0)	Healthy_smoker	COPD	NA	NA	NA
DAG(14:0/16:1)	Healthy_smoker	COPD	NA	NA	NA
DAG(14:0/18:1)	Healthy_smoker	COPD	NA	NA	NA
DAG(14:0/18:2)	Healthy_smoker	COPD	NA	NA	NA
DAG(14:0/18:3)	Healthy_smoker	COPD	NA	NA	NA
DAG(14:0/20:0)	Healthy_smoker	COPD	NA	NA	NA
DAG(14:0/20:4)	Healthy_smoker	COPD	NA	NA	NA
DAG(14:0/22:6)	Healthy_smoker	COPD	NA	NA	NA
DAG(14:1/16:0)	Healthy_smoker	COPD	NA	NA	NA
DAG(14:1/18:1)	Healthy_smoker	COPD	NA	NA	NA
DAG(15:0/18:1)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:0/16:0)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:0/16:1)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:0/18:0)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:0/18:1)	Healthy_smoker	COPD	0.447047566750873	NA	NA
DAG(16:0/18:2)	Healthy_smoker	COPD	0.744925193017217	NA	NA
DAG(16:0/18:3)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:0/20:3)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:0/20:4)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:0/20:5)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:0/22:5)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:0/22:6)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:1/16:1)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:1/18:0)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:1/18:1)	Healthy_smoker	COPD	-0.131867045083649	NA	NA
DAG(16:1/18:2)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:1/20:0)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:1/20:2)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:1/20:4)	Healthy_smoker	COPD	NA	NA	NA
DAG(16:1/22:6)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:0/18:1)	Healthy_smoker	COPD	-0.00484579142701486	NA	NA
DAG(18:0/18:2)	Healthy_smoker	COPD	0.0827336361793636	NA	NA
DAG(18:0/18:3)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:1/18:1)	Healthy_smoker	COPD	-0.453659540856048	NA	NA
DAG(18:1/18:2)	Healthy_smoker	COPD	-0.376035471326067	NA	NA
DAG(18:1/20:1)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:1/20:2)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:1/20:3)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:1/20:4)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:1/20:5)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:1/22:4)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:1/22:5)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:1/22:6)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:2/18:3)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:2/20:3)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:2/20:4)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:2/20:5)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:2/22:4)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:2/22:5)	Healthy_smoker	COPD	NA	NA	NA
DAG(18:2/22:6)	Healthy_smoker	COPD	NA	NA	NA
DAG(20:0/20:0)	Healthy_smoker	COPD	NA	NA	NA
DCER(16:0)	Healthy_smoker	COPD	NA	NA	NA
DCER(22:0)	Healthy_smoker	COPD	NA	NA	NA
DCER(22:1)	Healthy_smoker	COPD	NA	NA	NA
DCER(24:0)	Healthy_smoker	COPD	NA	NA	NA
DCER(24:1)	Healthy_smoker	COPD	NA	NA	NA
DCER(26:0)	Healthy_smoker	COPD	NA	NA	NA
DCER(26:1)	Healthy_smoker	COPD	NA	NA	NA
FFA(14:1)	Healthy_smoker	COPD	NA	NA	NA
FFA(15:0)	Healthy_smoker	COPD	NA	NA	NA
FFA(16:0)	Healthy_smoker	COPD	NA	NA	NA
FFA(18:0)	Healthy_smoker	COPD	NA	NA	NA
FFA(18:1)	Healthy_smoker	COPD	NA	NA	NA
FFA(18:2)	Healthy_smoker	COPD	NA	NA	NA
FFA(18:4)	Healthy_smoker	COPD	NA	NA	NA
FFA(20:0)	Healthy_smoker	COPD	NA	NA	NA
FFA(20:1)	Healthy_smoker	COPD	NA	NA	NA
FFA(20:4)	Healthy_smoker	COPD	NA	NA	NA
FFA(20:5)	Healthy_smoker	COPD	NA	NA	NA
FFA(22:0)	Healthy_smoker	COPD	NA	NA	NA
FFA(22:1)	Healthy_smoker	COPD	NA	NA	NA
FFA(22:5)	Healthy_smoker	COPD	NA	NA	NA
FFA(22:6)	Healthy_smoker	COPD	NA	NA	NA
FFA(24:0)	Healthy_smoker	COPD	NA	NA	NA
FFA(24:1)	Healthy_smoker	COPD	NA	NA	NA
HCER(14:0)	Healthy_smoker	COPD	NA	NA	NA
HCER(16:0)	Healthy_smoker	COPD	0.500192907124147	NA	NA
HCER(18:0)	Healthy_smoker	COPD	NA	NA	NA
HCER(18:1)	Healthy_smoker	COPD	NA	NA	NA
HCER(20:0)	Healthy_smoker	COPD	NA	NA	NA
HCER(20:1)	Healthy_smoker	COPD	NA	NA	NA
HCER(22:0)	Healthy_smoker	COPD	0.394789598392034	NA	NA
HCER(22:1)	Healthy_smoker	COPD	0.478089851511555	NA	NA
HCER(24:0)	Healthy_smoker	COPD	0.315022198009919	NA	NA
HCER(24:1)	Healthy_smoker	COPD	0.337696220247777	NA	NA
HCER(26:0)	Healthy_smoker	COPD	NA	NA	NA
HCER(26:1)	Healthy_smoker	COPD	NA	NA	NA
LCER(14:0)	Healthy_smoker	COPD	NA	NA	NA
LCER(16:0)	Healthy_smoker	COPD	0.291560156520079	NA	NA
LCER(18:0)	Healthy_smoker	COPD	NA	NA	NA
LCER(18:1)	Healthy_smoker	COPD	NA	NA	NA
LCER(20:0)	Healthy_smoker	COPD	NA	NA	NA
LCER(20:1)	Healthy_smoker	COPD	NA	NA	NA
LCER(22:0)	Healthy_smoker	COPD	NA	NA	NA
LCER(22:1)	Healthy_smoker	COPD	NA	NA	NA
LCER(24:0)	Healthy_smoker	COPD	NA	NA	NA
LCER(24:1)	Healthy_smoker	COPD	0.168156881586606	NA	NA
LCER(26:0)	Healthy_smoker	COPD	NA	NA	NA
LCER(26:1)	Healthy_smoker	COPD	NA	NA	NA
LPC(14:0)	Healthy_smoker	COPD	0.833966795174722	NA	NA
LPC(15:0)	Healthy_smoker	COPD	1.0469695776916	NA	NA
LPC(16:0)	Healthy_smoker	COPD	1.12881362767	NA	NA
LPC(16:1)	Healthy_smoker	COPD	0.956681187524235	NA	NA
LPC(17:0)	Healthy_smoker	COPD	1.20649909495227	NA	NA
LPC(18:0)	Healthy_smoker	COPD	1.25405693573526	NA	NA
LPC(18:1)	Healthy_smoker	COPD	0.69117371373645	NA	NA
LPC(18:2)	Healthy_smoker	COPD	0.145885310763385	NA	NA
LPC(18:3)	Healthy_smoker	COPD	0.685790079864571	NA	NA
LPC(20:0)	Healthy_smoker	COPD	NA	NA	NA
LPC(20:1)	Healthy_smoker	COPD	1.11587039112202	NA	NA
LPC(20:2)	Healthy_smoker	COPD	0.64003707319176	NA	NA
LPC(20:3)	Healthy_smoker	COPD	0.823546656086016	NA	NA
LPC(20:4)	Healthy_smoker	COPD	0.641622885357615	NA	NA
LPC(20:5)	Healthy_smoker	COPD	0.562160957393534	NA	NA
LPC(22:4)	Healthy_smoker	COPD	0.428830457431221	NA	NA
LPC(22:5)	Healthy_smoker	COPD	0.752031991231197	NA	NA
LPC(22:6)	Healthy_smoker	COPD	0.190747446836871	NA	NA
LPE(15:0)	Healthy_smoker	COPD	NA	NA	NA
LPE(16:0)	Healthy_smoker	COPD	1.00606599897008	NA	NA
LPE(16:1)	Healthy_smoker	COPD	0.428930283719136	NA	NA
LPE(17:0)	Healthy_smoker	COPD	1.0254168434328	NA	NA
LPE(18:0)	Healthy_smoker	COPD	1.14184079153309	NA	NA
LPE(18:1)	Healthy_smoker	COPD	0.439817665598888	NA	NA
LPE(18:2)	Healthy_smoker	COPD	0.024103512206895	NA	NA
LPE(18:3)	Healthy_smoker	COPD	0.368890942389337	NA	NA
LPE(18:4)	Healthy_smoker	COPD	NA	NA	NA
LPE(20:0)	Healthy_smoker	COPD	NA	NA	NA
LPE(20:1)	Healthy_smoker	COPD	NA	NA	NA
LPE(20:2)	Healthy_smoker	COPD	0.023108129793787	NA	NA
LPE(20:3)	Healthy_smoker	COPD	0.101692581681789	NA	NA
LPE(20:4)	Healthy_smoker	COPD	0.0172456741890303	NA	NA
LPE(20:5)	Healthy_smoker	COPD	NA	NA	NA
LPE(22:4)	Healthy_smoker	COPD	NA	NA	NA
LPE(22:5)	Healthy_smoker	COPD	NA	NA	NA
LPE(22:6)	Healthy_smoker	COPD	-0.390297493018982	NA	NA
PC(12:0/16:1)	Healthy_smoker	COPD	NA	NA	NA
PC(12:0/18:1)	Healthy_smoker	COPD	0.293442382515457	NA	NA
PC(12:0/18:2)	Healthy_smoker	COPD	0.335491773651035	NA	NA
PC(12:0/18:3)	Healthy_smoker	COPD	NA	NA	NA
PC(12:0/18:4)	Healthy_smoker	COPD	NA	NA	NA
PC(12:0/20:1)	Healthy_smoker	COPD	NA	NA	NA
PC(12:0/20:4)	Healthy_smoker	COPD	NA	NA	NA
PC(12:0/20:5)	Healthy_smoker	COPD	NA	NA	NA
PC(12:0/22:5)	Healthy_smoker	COPD	NA	NA	NA
PC(12:0/22:6)	Healthy_smoker	COPD	NA	NA	NA
PC(14:0/14:0)	Healthy_smoker	COPD	NA	NA	NA
PC(14:0/16:1)	Healthy_smoker	COPD	-0.014539919752377	NA	NA
PC(14:0/18:1)	Healthy_smoker	COPD	-0.104572530774204	NA	NA
PC(14:0/18:2)	Healthy_smoker	COPD	-0.233991406987351	NA	NA
PC(14:0/18:3)	Healthy_smoker	COPD	NA	NA	NA
PC(14:0/20:1)	Healthy_smoker	COPD	NA	NA	NA
PC(14:0/20:2)	Healthy_smoker	COPD	-0.165065988811427	NA	NA
PC(14:0/20:3)	Healthy_smoker	COPD	0.0392610866630503	NA	NA
PC(14:0/20:4)	Healthy_smoker	COPD	-0.0304354766727933	NA	NA
PC(14:0/20:5)	Healthy_smoker	COPD	NA	NA	NA
PC(14:0/22:1)	Healthy_smoker	COPD	NA	NA	NA
PC(14:0/22:4)	Healthy_smoker	COPD	0.151331305217733	NA	NA
PC(14:0/22:5)	Healthy_smoker	COPD	0.100845400848694	NA	NA
PC(14:0/22:6)	Healthy_smoker	COPD	-0.778998165224324	NA	NA
PC(15:0/14:1)	Healthy_smoker	COPD	NA	NA	NA
PC(15:0/16:1)	Healthy_smoker	COPD	NA	NA	NA
PC(15:0/18:1)	Healthy_smoker	COPD	-0.105848903788038	NA	NA
PC(15:0/18:2)	Healthy_smoker	COPD	-0.0365245147295108	NA	NA
PC(15:0/18:3)	Healthy_smoker	COPD	NA	NA	NA
PC(15:0/20:3)	Healthy_smoker	COPD	0.215436851870116	NA	NA
PC(15:0/20:4)	Healthy_smoker	COPD	-0.115511905529444	NA	NA
PC(15:0/20:5)	Healthy_smoker	COPD	NA	NA	NA
PC(15:0/22:4)	Healthy_smoker	COPD	NA	NA	NA
PC(15:0/22:5)	Healthy_smoker	COPD	NA	NA	NA
PC(15:0/22:6)	Healthy_smoker	COPD	-0.218160523861358	NA	NA
PC(16:0/12:0)	Healthy_smoker	COPD	0.489700843336748	NA	NA
PC(16:0/14:0)	Healthy_smoker	COPD	-0.0461030303763953	NA	NA
PC(16:0/14:1)	Healthy_smoker	COPD	NA	NA	NA
PC(16:0/16:0)	Healthy_smoker	COPD	-0.000970763295783605	NA	NA
PC(16:0/16:1)	Healthy_smoker	COPD	-0.119068015707854	NA	NA
PC(16:0/18:0)	Healthy_smoker	COPD	0.0397548338001181	NA	NA
PC(16:0/18:1)	Healthy_smoker	COPD	-0.0999727896143296	NA	NA
PC(16:0/18:2)	Healthy_smoker	COPD	0.0429028781243641	NA	NA
PC(16:0/18:3)	Healthy_smoker	COPD	0.246127259754196	NA	NA
PC(16:0/18:4)	Healthy_smoker	COPD	NA	NA	NA
PC(16:0/20:1)	Healthy_smoker	COPD	-0.180808241297385	NA	NA
PC(16:0/20:2)	Healthy_smoker	COPD	-0.0837602169725078	NA	NA
PC(16:0/20:3)	Healthy_smoker	COPD	0.252469465335158	NA	NA
PC(16:0/20:4)	Healthy_smoker	COPD	0.112718204115853	NA	NA
PC(16:0/20:5)	Healthy_smoker	COPD	-0.164728029388145	NA	NA
PC(16:0/22:1)	Healthy_smoker	COPD	NA	NA	NA
PC(16:0/22:2)	Healthy_smoker	COPD	NA	NA	NA
PC(16:0/22:4)	Healthy_smoker	COPD	0.217901392489635	NA	NA
PC(16:0/22:5)	Healthy_smoker	COPD	-0.100669248528478	NA	NA
PC(16:0/22:6)	Healthy_smoker	COPD	-0.725859635678987	NA	NA
PC(17:0/14:1)	Healthy_smoker	COPD	NA	NA	NA
PC(17:0/16:1)	Healthy_smoker	COPD	-0.245931079444372	NA	NA
PC(17:0/18:1)	Healthy_smoker	COPD	-0.2199401418788	NA	NA
PC(17:0/18:2)	Healthy_smoker	COPD	-0.131457955130943	NA	NA
PC(17:0/20:3)	Healthy_smoker	COPD	0.259722536372931	NA	NA
PC(17:0/20:4)	Healthy_smoker	COPD	-0.02843048212655	NA	NA
PC(17:0/20:5)	Healthy_smoker	COPD	-0.326237656685744	NA	NA
PC(17:0/22:4)	Healthy_smoker	COPD	NA	NA	NA
PC(17:0/22:5)	Healthy_smoker	COPD	-0.269963046874717	NA	NA
PC(17:0/22:6)	Healthy_smoker	COPD	-0.413985294321071	NA	NA
PC(18:0/12:0)	Healthy_smoker	COPD	0.646744719646769	NA	NA
PC(18:0/14:0)	Healthy_smoker	COPD	0.0699784517456123	NA	NA
PC(18:0/14:1)	Healthy_smoker	COPD	NA	NA	NA
PC(18:0/16:1)	Healthy_smoker	COPD	0.280034348520472	NA	NA
PC(18:0/18:0)	Healthy_smoker	COPD	0.0239784134263775	NA	NA
PC(18:0/18:1)	Healthy_smoker	COPD	0.127278360003015	NA	NA
PC(18:0/18:2)	Healthy_smoker	COPD	-0.0668668298052291	NA	NA
PC(18:0/18:3)	Healthy_smoker	COPD	0.460131583137726	NA	NA
PC(18:0/18:4)	Healthy_smoker	COPD	NA	NA	NA
PC(18:0/20:0)	Healthy_smoker	COPD	0.651509088652493	NA	NA
PC(18:0/20:1)	Healthy_smoker	COPD	-0.118233491455315	NA	NA
PC(18:0/20:2)	Healthy_smoker	COPD	0.0626851962252746	NA	NA
PC(18:0/20:3)	Healthy_smoker	COPD	0.241603796477004	NA	NA
PC(18:0/20:4)	Healthy_smoker	COPD	0.0677618745836579	NA	NA
PC(18:0/20:5)	Healthy_smoker	COPD	-0.000157054914681876	NA	NA
PC(18:0/22:1)	Healthy_smoker	COPD	NA	NA	NA
PC(18:0/22:2)	Healthy_smoker	COPD	NA	NA	NA
PC(18:0/22:4)	Healthy_smoker	COPD	0.280804533269357	NA	NA
PC(18:0/22:5)	Healthy_smoker	COPD	0.00462026002064997	NA	NA
PC(18:0/22:6)	Healthy_smoker	COPD	-0.441037998483245	NA	NA
PC(18:1/14:1)	Healthy_smoker	COPD	NA	NA	NA
PC(18:1/16:1)	Healthy_smoker	COPD	0.00822484577666094	NA	NA
PC(18:1/18:1)	Healthy_smoker	COPD	-0.0479032568913289	NA	NA
PC(18:1/18:2)	Healthy_smoker	COPD	-0.0449738410842278	NA	NA
PC(18:1/18:3)	Healthy_smoker	COPD	0.00424674930959731	NA	NA
PC(18:1/20:1)	Healthy_smoker	COPD	-0.413825107882773	NA	NA
PC(18:1/20:2)	Healthy_smoker	COPD	-0.142361802988624	NA	NA
PC(18:1/20:3)	Healthy_smoker	COPD	0.170115900015873	NA	NA
PC(18:1/20:4)	Healthy_smoker	COPD	-0.0387139935921326	NA	NA
PC(18:1/20:5)	Healthy_smoker	COPD	-0.253955751549045	NA	NA
PC(18:1/22:1)	Healthy_smoker	COPD	NA	NA	NA
PC(18:1/22:2)	Healthy_smoker	COPD	NA	NA	NA
PC(18:1/22:4)	Healthy_smoker	COPD	0.22337926142854	NA	NA
PC(18:1/22:5)	Healthy_smoker	COPD	-0.103983895000738	NA	NA
PC(18:1/22:6)	Healthy_smoker	COPD	-0.640807006769788	NA	NA
PC(18:2/16:1)	Healthy_smoker	COPD	0.0328369432777844	NA	NA
PC(18:2/18:2)	Healthy_smoker	COPD	-0.0270562171469773	NA	NA
PC(18:2/18:3)	Healthy_smoker	COPD	0.215441361751069	NA	NA
PC(18:2/20:1)	Healthy_smoker	COPD	-0.289631988109379	NA	NA
PC(18:2/20:2)	Healthy_smoker	COPD	-0.306030522699893	NA	NA
PC(18:2/20:3)	Healthy_smoker	COPD	0.0317884088457783	NA	NA
PC(18:2/20:4)	Healthy_smoker	COPD	-0.0936923212868752	NA	NA
PC(18:2/20:5)	Healthy_smoker	COPD	-0.284707752333427	NA	NA
PC(18:2/22:1)	Healthy_smoker	COPD	NA	NA	NA
PC(18:2/22:2)	Healthy_smoker	COPD	NA	NA	NA
PC(18:2/22:4)	Healthy_smoker	COPD	-0.0970572610763929	NA	NA
PC(18:2/22:5)	Healthy_smoker	COPD	-0.122241942029521	NA	NA
PC(18:2/22:6)	Healthy_smoker	COPD	-0.427167088297865	NA	NA
PC(20:0/14:1)	Healthy_smoker	COPD	-0.174197168828188	NA	NA
PC(20:0/16:1)	Healthy_smoker	COPD	NA	NA	NA
PC(20:0/18:1)	Healthy_smoker	COPD	0.414852785849508	NA	NA
PC(20:0/18:2)	Healthy_smoker	COPD	0.106452149931236	NA	NA
PC(20:0/18:3)	Healthy_smoker	COPD	NA	NA	NA
PC(20:0/20:2)	Healthy_smoker	COPD	NA	NA	NA
PC(20:0/20:3)	Healthy_smoker	COPD	0.171295790220897	NA	NA
PC(20:0/20:4)	Healthy_smoker	COPD	0.000141126715079987	NA	NA
PC(20:0/20:5)	Healthy_smoker	COPD	NA	NA	NA
PC(20:0/22:4)	Healthy_smoker	COPD	NA	NA	NA
PC(20:0/22:5)	Healthy_smoker	COPD	NA	NA	NA
PC(20:0/22:6)	Healthy_smoker	COPD	NA	NA	NA
PE(14:0/18:1)	Healthy_smoker	COPD	NA	NA	NA
PE(14:0/18:2)	Healthy_smoker	COPD	NA	NA	NA
PE(14:0/20:4)	Healthy_smoker	COPD	NA	NA	NA
PE(14:0/22:5)	Healthy_smoker	COPD	NA	NA	NA
PE(14:0/22:6)	Healthy_smoker	COPD	NA	NA	NA
PE(15:0/20:2)	Healthy_smoker	COPD	NA	NA	NA
PE(15:0/22:4)	Healthy_smoker	COPD	NA	NA	NA
PE(15:0/22:6)	Healthy_smoker	COPD	NA	NA	NA
PE(16:0/14:0)	Healthy_smoker	COPD	NA	NA	NA
PE(16:0/16:0)	Healthy_smoker	COPD	NA	NA	NA
PE(16:0/16:1)	Healthy_smoker	COPD	NA	NA	NA
PE(16:0/18:1)	Healthy_smoker	COPD	0.05596177403765	NA	NA
PE(16:0/18:2)	Healthy_smoker	COPD	0.155229170458169	NA	NA
PE(16:0/18:3)	Healthy_smoker	COPD	0.0555397691296911	NA	NA
PE(16:0/20:1)	Healthy_smoker	COPD	NA	NA	NA
PE(16:0/20:2)	Healthy_smoker	COPD	NA	NA	NA
PE(16:0/20:3)	Healthy_smoker	COPD	0.37130605079905	NA	NA
PE(16:0/20:4)	Healthy_smoker	COPD	-0.0649297628957948	NA	NA
PE(16:0/20:5)	Healthy_smoker	COPD	NA	NA	NA
PE(16:0/22:4)	Healthy_smoker	COPD	0.222190635535263	NA	NA
PE(16:0/22:5)	Healthy_smoker	COPD	-0.197626705456377	NA	NA
PE(16:0/22:6)	Healthy_smoker	COPD	-0.709360375318286	NA	NA
PE(17:0/18:1)	Healthy_smoker	COPD	NA	NA	NA
PE(17:0/18:2)	Healthy_smoker	COPD	NA	NA	NA
PE(17:0/20:2)	Healthy_smoker	COPD	0.100994464213704	NA	NA
PE(17:0/20:3)	Healthy_smoker	COPD	NA	NA	NA
PE(17:0/20:4)	Healthy_smoker	COPD	-0.112915177234123	NA	NA
PE(17:0/22:4)	Healthy_smoker	COPD	0.0415260960699362	NA	NA
PE(17:0/22:5)	Healthy_smoker	COPD	NA	NA	NA
PE(17:0/22:6)	Healthy_smoker	COPD	NA	NA	NA
PE(18:0/14:0)	Healthy_smoker	COPD	NA	NA	NA
PE(18:0/14:1)	Healthy_smoker	COPD	NA	NA	NA
PE(18:0/15:0)	Healthy_smoker	COPD	NA	NA	NA
PE(18:0/16:0)	Healthy_smoker	COPD	0.097484785795924	NA	NA
PE(18:0/16:1)	Healthy_smoker	COPD	0.327924051074872	NA	NA
PE(18:0/17:0)	Healthy_smoker	COPD	NA	NA	NA
PE(18:0/18:0)	Healthy_smoker	COPD	-0.675940879384146	NA	NA
PE(18:0/18:1)	Healthy_smoker	COPD	0.0525735764154929	NA	NA
PE(18:0/18:2)	Healthy_smoker	COPD	0.0516871303276152	NA	NA
PE(18:0/18:3)	Healthy_smoker	COPD	0.54064089938694	NA	NA
PE(18:0/18:4)	Healthy_smoker	COPD	NA	NA	NA
PE(18:0/20:1)	Healthy_smoker	COPD	-0.163048084474611	NA	NA
PE(18:0/20:2)	Healthy_smoker	COPD	-0.0343156406341025	NA	NA
PE(18:0/20:3)	Healthy_smoker	COPD	0.278051954301294	NA	NA
